year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate
2011,Ford,Focus,SE,Sedan,,1fahp3fn2bw188755,in,4.4,45456,green,gray,"gm financial",8200,8500,Thu Jan 29 2015 02:10:00 GMT-0800 (PST)
2011,Ford,Fusion,SE,Sedan,automatic,3fahp0haxbr155465,fl,3.4,52304,burgundy,black,"santander consumer",9175,9800,Thu Jan 29 2015 01:35:00 GMT-0800 (PST)
2011,Ford,Fiesta,SE,Hatchback,automatic,3fadp4ej0bm173674,ny,3.6,106723,black,gray,"credit acceptance corp/vrs/southfield",4725,4900,Thu Feb 12 2015 01:15:00 GMT-0800 (PST)
2011,Ford,Focus,SES,Sedan,automatic,1fahp3gn8bw144208,pa,3.3,52532,gray,black,"tdaf remarketing",9025,8600,Fri Feb 27 2015 01:00:00 GMT-0800 (PST)
2011,Ford,Fusion,SEL,Sedan,automatic,3fahp0ja7br261463,va,3.6,76435,burgundy,black,"donlen corporation",8650,8200,Thu Jan 29 2015 01:20:00 GMT-0800 (PST)
2011,Ford,Ranger,XLT,SuperCab,,1ftkr1ed2bpa81318,tx,4,13512,gray,—,"pm standley motorcars",17450,16400,Wed Jan 28 2015 02:20:00 GMT-0800 (PST)
2011,Ford,Mustang,GT,Coupe,automatic,1zvbp8cf1b5141312,pa,4.4,19283,red,black,"c harper ford kia",19950,20300,Wed Jan 28 2015 01:30:00 GMT-0800 (PST)
2011,GMC,Acadia,Denali,SUV,,1gkkvted6bj274764,pa,3.3,34300,black,black,"tdaf remarketing",27900,28000,Fri Jan 30 2015 01:00:00 GMT-0800 (PST)
2011,Ford,Taurus,SE,Sedan,automatic,1fahp2dw1bg187824,fl,2.2,113656,—,gray,"ari",8550,8900,Wed Jan 28 2015 07:10:00 GMT-0800 (PST)
2011,Ford,Taurus,SEL,Sedan,automatic,1fahp2hwxbg178162,mo,3.6,72804,burgundy,gray,"exeter finance corp",12250,11600,Wed Jan 28 2015 02:30:00 GMT-0800 (PST)
2011,Ford,Ranger,XLT,SuperCab,automatic,1ftlr4fexbpb09539,oh,4.8,67774,blue,gray,"exceptional motorcar llc",14850,16100,Tue Jan 27 2015 01:30:00 GMT-0800 (PST)
2011,Ford,Ranger,SPORT,SuperCab,,1ftkr4ee7bpa96519,tx,4.4,57130,white,gray,"music city autoplex llc",12700,16250,Wed Jan 28 2015 02:20:00 GMT-0800 (PST)
2011,Ford,Taurus,SEL,Sedan,automatic,1fahp2ew9bg172583,mi,5,29670,burgundy,black,"remarketing by ge/tubbs brothers",13000,14500,Thu Jan 29 2015 01:30:00 GMT-0800 (PST)
2011,Honda,CR-V,EX,SUV,,5j6re4h55bl109808,pa,1.9,41672,blue,gray,"ahfc/honda lease trust/hvt, inc.",15400,12500,Fri Jan 30 2015 01:00:00 GMT-0800 (PST)
2011,Honda,Civic,LX,Sedan,automatic,2hgfa1f51bh538402,ga,3.3,47706,black,gray,"ahfc/honda lease trust/hvt, inc. eot",9475,9700,Thu Jan 29 2015 02:00:00 GMT-0800 (PST)
2011,Honda,CR-V,EX,SUV,automatic,3czre4h54bg707045,ga,3.5,26308,white,gray,"ahfc/honda lease trust/hvt, inc. eot",16300,15600,Thu Jan 29 2015 02:00:00 GMT-0800 (PST)
2011,Honda,Accord,EX-L V-6,Sedan,automatic,1hgcp3f83ba031541,pa,3.1,15527,white,tan,"ahfc/honda lease trust/hvt, inc. eot",14800,13500,Fri Feb 06 2015 01:00:00 GMT-0800 (PST)
2011,Honda,Accord,SE,Sedan,automatic,1hgcp2f63ba116095,ca,4,51065,silver,black,"hoehn honda",11700,12500,Wed Jan 28 2015 04:30:00 GMT-0800 (PST)
2011,GMC,Yukon,SLE,SUV,automatic,1gks1ae09br239005,ga,3.7,88562,silver,black,"onesource/savannah toyota scion",18900,17900,Thu Jan 29 2015 02:00:00 GMT-0800 (PST)
2011,GMC,Sierra 1500,SLE,Extended Cab,automatic,1gtr2ve33bz242961,mi,3.7,14844,white,black,"automobiles paille inc",24500,21700,Thu Jan 29 2015 01:30:00 GMT-0800 (PST)
2011,Honda,CR-Z,Base,Hatchback,automatic,jhmzf1d49bs005454,ga,2.2,45806,—,gray,"ahfc/honda lease trust/hvt, inc. eot",8425,7800,Thu Jan 29 2015 02:00:00 GMT-0800 (PST)
2011,Honda,Odyssey,EX,Minivan,automatic,5fnrl5h45bb098384,pa,2.9,55621,blue,gray,"ahfc/honda lease trust/hvt, inc. eot",16250,14000,Fri Feb 06 2015 01:00:00 GMT-0800 (PST)
2011,Honda,Pilot,LX,SUV,automatic,5fnyf3h26bb053766,ga,2.8,52418,purple,—,"ahfc/honda lease trust/hvt, inc. eot",15650,12900,Thu Jan 29 2015 02:00:00 GMT-0800 (PST)
2011,Honda,Pilot,EX-L,SUV,automatic,5fnyf4h56bb102240,pa,2.4,35889,blue,black,"ahfc/honda lease trust/hvt, inc. eot",22600,20400,Fri Jan 30 2015 01:00:00 GMT-0800 (PST)
2011,Hyundai,Genesis Coupe,2.0T R-Spec,Genesis Coupe,automatic,kmhht6kd1bu063547,fl,3.5,104184,silver,black,"courtesy hyundai",9125,8900,Thu Jan 29 2015 08:20:00 GMT-0800 (PST)
2011,Honda,CR-V,SE,SUV,automatic,5j6re4h44bl078302,ga,3.2,41794,white,gray,"ahfc/honda lease trust/hvt, inc. eot",14400,13400,Thu Jan 29 2015 02:00:00 GMT-0800 (PST)
2011,Honda,CR-V,LX,SUV,automatic,5j6re4h38bl107159,ga,4.1,40236,silver,—,"ahfc/honda lease trust/hvt, inc.",13850,14200,Thu Jan 29 2015 02:00:00 GMT-0800 (PST)
2011,Honda,CR-V,LX,SUV,automatic,5j6re4h31bl124269,ga,3.5,17871,white,gray,"ahfc/honda lease trust/hvt, inc. eot",15100,14600,Thu Jan 29 2015 02:00:00 GMT-0800 (PST)
2011,Hyundai,Sonata,Limited,Sedan,automatic,5npec4ab1bh296396,tx,3.5,69730,silver,gray,"tdaf remarketing",11500,12400,Wed Feb 04 2015 02:15:00 GMT-0800 (PST)
2011,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac9bh295749,fl,3.3,53874,blue,gray,"remarketing by ge/drivetime",9800,8500,Wed Jan 28 2015 01:00:00 GMT-0800 (PST)
2011,Infiniti,FX,FX35,SUV,,jn8as1mwxbm732591,pa,3.1,45047,—,tan,"ge fleet services for itself/servicer",27000,26000,Fri Jan 30 2015 01:00:00 GMT-0800 (PST)
2011,Infiniti,G Sedan,G25x,G Sedan,automatic,jn1dv6ar7bm650736,tn,4.2,26629,white,black,"butler motors inc",17250,18250,Wed Feb 04 2015 02:30:00 GMT-0800 (PST)
2011,Infiniti,G Sedan,G37x,G Sedan,automatic,jn1cv6ar5bm356585,mo,2.7,27309,blue,black,"nissan infiniti lt",19650,17400,Wed Jan 28 2015 02:30:00 GMT-0800 (PST)
2011,Jeep,Grand Cherokee,Laredo,SUV,automatic,1j4rr4gg8bc538206,pa,4.6,53111,silver,tan,"john sisson motors inc.",20300,21000,Wed Feb 04 2015 01:00:00 GMT-0800 (PST)
2011,Kia,Sorento,SX,SUV,automatic,5xykw4a21bg112155,tn,4,99042,black,black,"toyota of hopkinsville",12000,13500,Wed Feb 11 2015 02:30:00 GMT-0800 (PST)
2011,Kia,Optima,EX,Sedan,automatic,knagn4a70b5063816,pa,4.8,36054,white,gray,"c harper ford kia",13550,13500,Wed Jan 28 2015 01:30:00 GMT-0800 (PST)
2011,Kia,Optima,LX,Sedan,automatic,knagm4a72b5074383,tx,3.5,52741,gray,gray,"brunson auto sales",10850,10500,Wed Feb 11 2015 02:20:00 GMT-0800 (PST)
2011,Jeep,Patriot,Sport,SUV,,1j4nf1gb3bd129003,pa,2.8,53875,silver,black,"fiserv/citizens auto finance",10900,10000,Fri Jan 30 2015 01:00:00 GMT-0800 (PST)
2011,Kia,Sorento,EX,SUV,automatic,5xyku4a22bg113238,pa,4.4,32079,burgundy,black,"r hollenshead auto sales inc",16150,16100,Fri Jan 30 2015 01:00:00 GMT-0800 (PST)
2015,Chevrolet,Equinox,LT,SUV,automatic,2gnalcek9f6139056,tx,2.7,8188,black,black,"tdaf remarketing",19300,19100,Wed Jan 28 2015 02:15:00 GMT-0800 (PST)
2011,Lexus,ES 350,Base,Sedan,automatic,jthbk1egxb2463090,wi,4.7,23906,black,black,"elmhurst auto group ltd",19700,22300,Wed Jan 28 2015 02:00:00 GMT-0800 (PST)
2011,Land Rover,Range Rover Sport,HSE,SUV,automatic,salsf2d43ba713562,ca,3.5,40557,black,black,"bmw of riverside",35700,37250,Tue Jan 27 2015 04:30:00 GMT-0800 (PST)
2011,Kia,Sportage,LX,SUV,,kndpb3a2xb7077849,pa,4.4,48850,—,black,"r hollenshead auto sales inc",11850,11900,Fri Jan 30 2015 01:00:00 GMT-0800 (PST)
2011,Kia,Soul,!,Wagon,,kndjt2a20b7711845,pa,4.2,71573,silver,black,"remarketing by ge/suntrust bank",8875,9400,Fri Jan 30 2015 01:00:00 GMT-0800 (PST)
2011,Lexus,IS 250,Base,Sedan,automatic,jthcf5c2xb5050852,mo,4.5,3010,red,tan,"tdaf remarketing",22900,24000,Tue Jan 27 2015 03:00:00 GMT-0800 (PST)
2011,Lexus,ES 350,Base,Sedan,automatic,jthbk1eg4b2468995,oh,3.4,39747,red,tan,"bobb automotive inc",18700,17500,Tue Jan 27 2015 01:30:00 GMT-0800 (PST)
2011,Kia,Sportage,LX,SUV,automatic,kndpb3a26b7014974,fl,2.8,72321,brown,black,"remarketing by ge/west financial acceptance",10850,10400,Wed Jan 28 2015 01:00:00 GMT-0800 (PST)
2011,Lexus,GX 460,Base,SUV,automatic,jtjbm7fx1b5034722,tx,2.5,67860,beige,brown,"brunson auto sales",30900,28800,Wed Feb 04 2015 02:20:00 GMT-0800 (PST)
2011,Land Rover,Range Rover Sport,HSE,SUV,automatic,salsk2d49ba701492,mo,5,55377,—,tan,"century sales & leasing inc",33500,34000,Tue Jan 27 2015 03:00:00 GMT-0800 (PST)
2011,Lincoln,MKX,Base,SUV,,2lmdj8jk4bbj18468,on,2.9,83675,gray,black,"mercedes-benz",20800,20900,Thu Jan 29 2015 10:30:00 GMT-0800 (PST)
2011,Lincoln,MKX,Base,SUV,,2lmdj8jk8bbj27030,pa,4.1,83593,black,gray,"remarketing by ge/penske truck lsg fleet sales",16400,15800,Fri Jan 30 2015 01:00:00 GMT-0800 (PST)
2011,Lexus,RX 350,Base,SUV,automatic,2t2zk1ba3bc063661,fl,4.4,48858,black,tan,"lauderdale bmw of fort lauderdale",24000,24200,Fri Jan 30 2015 01:35:00 GMT-0800 (PST)
2011,Mercedes-Benz,E-Class,E350,Sedan,automatic,wddhf5gb7ba266608,fl,4.4,34396,silver,black,"lauderdale bmw of fort lauderdale",25900,26600,Fri Jan 30 2015 01:35:00 GMT-0800 (PST)
2011,Mercedes-Benz,E-Class,E350 4MATIC,Sedan,automatic,wddhf8hb5ba330970,ca,4.1,44645,gray,gray,"mercedes-benz finc wholesale advantage",24000,26250,Thu Jan 29 2015 04:30:00 GMT-0800 (PST)
2011,Mercedes-Benz,E-Class,E350,Coupe,automatic,wddkj5gb4bf071752,ca,4.2,28819,gray,black,"aaero sweet company",27600,25250,Wed Jan 28 2015 04:15:00 GMT-0800 (PST)
2011,Nissan,Altima,2.5 S,Sedan,automatic,1n4al2ap7bc105550,tx,3.3,68545,blue,black,"santander consumer",9375,8400,Wed Jan 28 2015 02:00:00 GMT-0800 (PST)
2011,Nissan,Maxima,3.5 SV,Sedan,automatic,1n4aa5ap0bc862281,fl,4.2,34833,black,black,"alternative enterprises inc",18400,17500,Tue Feb 03 2015 01:30:00 GMT-0800 (PST)
2011,Nissan,Murano,SL,SUV,automatic,jn8az1mw2bw168466,oh,4.8,69679,white,beige,"mike albert limited",17150,16600,Thu Jan 29 2015 02:00:00 GMT-0800 (PST)
2011,Nissan,Murano,LE,SUV,automatic,jn8az1mw7bw150786,wi,3.6,128693,silver,black,"mike albert fleet solutions",15550,9500,Wed Feb 04 2015 02:30:00 GMT-0800 (PST)
2011,Nissan,Murano,SV,SUV,,jn8az1muxbw066363,tx,3.8,59559,silver,black,"music city autoplex llc",14150,15500,Wed Jan 28 2015 02:20:00 GMT-0800 (PST)
2011,Nissan,Murano,SL,SUV,,jn8az1muxbw053824,tx,4.5,30258,silver,black,"music city autoplex llc",20100,21100,Wed Jan 28 2015 02:20:00 GMT-0800 (PST)
2011,Nissan,Titan,SL,Crew Cab,automatic,1n6ba0ed6bn311758,va,3.8,25719,silver,gray,"lynn douglas motor co, inc",23800,22000,Thu Jan 29 2015 01:35:00 GMT-0800 (PST)
2011,Ram,1500,ST,Quad Cab,automatic,1d7rv1gt3bs563586,pa,3.2,133365,black,black,"grace motors",19650,12600,Wed Jan 28 2015 01:30:00 GMT-0800 (PST)
2011,Subaru,Forester,2.5X Limited,SUV,automatic,jf2shaec3bh722465,co,3.7,42970,green,gray,"all auto imports inc",18700,17700,Wed Feb 04 2015 03:45:00 GMT-0800 (PST)
2011,Ram,1500,Sport,Crew Cab,automatic,1d7rv1ct7bs613461,il,3.7,34260,red,gray,"ford-lincoln dealer program",24500,24700,Thu Feb 12 2015 02:00:00 GMT-0800 (PST)
2011,Saab,9-5,Turbo4 Premium,Sedan,automatic,ys3gn4ar9b4004184,fl,1.9,50080,gray,black,"tfp international inc",11300,11500,Thu Jul 09 2015 07:35:00 GMT-0700 (PDT)
2011,Ram,1500,Sport,Crew Cab,automatic,1d7rv1ct1bs549143,mn,2.6,47743,gold,gray,"onemain rem/roseville chrysler",23000,21300,Thu Jan 29 2015 02:45:00 GMT-0800 (PST)
2011,Toyota,Camry,LE,Sedan,automatic,4t1bk3ek6bu123033,fl,3.6,93087,black,gray,"westfall auto sales",10000,10000,Tue Feb 24 2015 08:00:00 GMT-0800 (PST)
2011,Subaru,Outback,2.5i Limited,Wagon,automatic,4s4brbkc3b3378957,ca,2.3,72264,silver,black,"walters auto sales/service inc",15500,15750,Tue Jan 27 2015 04:30:00 GMT-0800 (PST)
2011,Toyota,Camry,LE,Sedan,,4t1bf3ek1bu644746,pa,1.9,47485,silver,gray,"citiwide auto leasing",11150,8900,Fri Jan 30 2015 01:00:00 GMT-0800 (PST)
2011,Toyota,Corolla,LE,Sedan,automatic,2t1bu4eexbc632005,wi,2.6,76944,silver,gray,"prestige financial services",8575,8200,Wed Jan 28 2015 02:00:00 GMT-0800 (PST)
2011,Toyota,Camry Hybrid,Base,Sedan,automatic,4t1bb3ek1bu139656,pa,2.6,51233,gray,gray,"ge fleet services for itself/servicer",12850,11600,Fri Jan 30 2015 01:00:00 GMT-0800 (PST)
2011,Toyota,Camry,SE,Sedan,automatic,4t1bf3ek4bu622191,ca,2.8,63188,white,black,"premium auto wholesale",11050,11700,Thu Feb 05 2015 04:00:00 GMT-0800 (PST)
2011,Toyota,Corolla,S,Sedan,automatic,2t1bu4ee7bc644418,pr,3.6,32015,blue,black,"toyota credit de puerto rico",11700,12000,Thu Jan 29 2015 03:00:00 GMT-0800 (PST)
2011,Toyota,Sequoia,Platinum FFV,SUV,automatic,5tddw5g1xbs049265,tx,4.9,98699,white,beige,"tdaf remarketing",31400,30000,Wed Jan 28 2015 02:15:00 GMT-0800 (PST)
2011,Toyota,Sienna,XLE 7-Passenger,Minivan,,5tddk3dcxbs006440,pa,3.3,59892,blue,tan,"r hollenshead auto sales inc",22500,22500,Fri Jan 30 2015 01:00:00 GMT-0800 (PST)
2011,Toyota,Sienna,Base 7-Passenger,Minivan,automatic,5tdzk3dc2bs112757,fl,2.6,107603,white,beige,"westfall auto sales",11900,12200,Tue Feb 03 2015 08:00:00 GMT-0800 (PST)
2011,Toyota,RAV4,Base,SUV,automatic,2t3bf4dv3bw094099,fl,2.4,40707,silver,gray,"remarketing by ge/west financial acceptance",14250,11500,Wed Jan 28 2015 01:00:00 GMT-0800 (PST)
2011,Toyota,Highlander,Limited,SUV,automatic,5tdyk3eh4bs025500,tx,3.5,69991,black,gray,"don davis nissan inc",24300,23000,Wed Jan 28 2015 02:20:00 GMT-0800 (PST)
2011,Toyota,Highlander,Limited,SUV,automatic,5tdyk3ehxbs032452,fl,4.2,130870,black,gray,"dab auto world & leasing",22800,20400,Tue Jan 27 2015 08:00:00 GMT-0800 (PST)
2011,Toyota,Tacoma,PreRunner V6,Double Cab,automatic,3tmju4gnxbm118106,ca,3.7,100337,white,beige,"skyhigh remarketing inc",17300,16750,Wed Jan 28 2015 04:15:00 GMT-0800 (PST)
2014,Chevrolet,Tahoe,LTZ,SUV,automatic,1gnskce00er107198,mo,4.1,45905,silver,black,"avis corporation",39900,39500,Wed Feb 04 2015 02:30:00 GMT-0800 (PST)
2014,Chevrolet,Tahoe,LT,SUV,automatic,1gnscbe02er202577,fl,3.5,21325,white,tan,"enterprise veh exchange/rental",33500,32900,Fri Jan 30 2015 01:20:00 GMT-0800 (PST)
2011,Volkswagen,Tiguan,S 4Motion,SUV,,wvgbv7axxbw521852,on,4.1,78742,silver,black,"mercedes-benz",20300,17700,Thu Jan 29 2015 10:30:00 GMT-0800 (PST)
2010,Audi,Q5,3.2 Premium quattro,SUV,,wa1lkafp2aa033430,pa,3.7,25801,white,beige,"r hollenshead auto sales inc",28000,28700,Fri Jan 30 2015 01:00:00 GMT-0800 (PST)
2010,Audi,A5,3.2 Premium Plus quattro,Coupe,,wauckafr3aa062214,pa,4,72665,—,beige,"r hollenshead auto sales inc",19700,19600,Fri Jan 30 2015 01:00:00 GMT-0800 (PST)
2011,Volkswagen,Jetta,SE,Sedan,automatic,3vwdx7aj8bm331161,ga,1.9,65669,gray,black,"vw credit",8125,7200,Wed Feb 04 2015 01:30:00 GMT-0800 (PST)
2011,Volvo,XC90,3.2,SUV,automatic,yv4952cz0b1590659,il,4.4,60092,white,beige,"ford-lincoln dealer program",19950,21000,Thu Feb 19 2015 02:00:00 GMT-0800 (PST)
2011,Volkswagen,Jetta,SE PZEV,Sedan,manual,3vwbz7aj0bm399598,ga,4.4,55660,red,gray,"atlanta dealer trades inc",8500,8700,Tue Jan 27 2015 01:30:00 GMT-0800 (PST)
2011,Volkswagen,Jetta,Base,Sedan,automatic,3vw2k7aj2bm095323,ga,2.5,32643,silver,black,"vw credit",8450,8000,Wed Feb 04 2015 01:30:00 GMT-0800 (PST)
2011,Volkswagen,GTI,Base,Hatchback,manual,wvwgv7aj0bw071618,tx,3.7,54920,black,black,"tdaf remarketing",14100,14800,Wed Jan 28 2015 02:15:00 GMT-0800 (PST)
2011,Volkswagen,Golf,TDI,Hatchback,,wvwdm7aj2bw126365,pa,4.3,96497,black,black,"tdaf remarketing",10950,11700,Fri Feb 13 2015 01:00:00 GMT-0800 (PST)
2010,Buick,Enclave,CXL1,SUV,automatic,5galvbed5aj181468,wi,3.4,72212,silver,gray,"donlen corporation",17650,16500,Wed Jan 28 2015 02:00:00 GMT-0800 (PST)
2010,Cadillac,CTS,Luxury,Sedan,,1g6dh5eg2a0138494,pa,3.5,129152,—,beige,"r hollenshead auto sales inc",9450,10800,Fri Jan 30 2015 01:00:00 GMT-0800 (PST)
2010,Buick,LaCrosse,CXL,Sedan,automatic,1g4gc5eg7af247566,tx,3.3,49270,silver,—,"motorcars of south texas",13450,13400,Wed Jan 28 2015 02:00:00 GMT-0800 (PST)
2010,BMW,X3,xDrive30i,SUV,,wbxpc9c47awj32585,on,4.2,144642,gray,black,"mercedes-benz",12000,12100,Thu Jan 29 2015 10:30:00 GMT-0800 (PST)
2010,BMW,5 Series,528i,Sedan,automatic,wbanu5c53ac126073,fl,1.9,72510,white,black,"remarketing by ge/west financial acceptance",14700,12700,Wed Feb 04 2015 01:00:00 GMT-0800 (PST)
2010,BMW,X5,xDrive35d,SUV,,5uxff0c59alj99449,pa,4.1,111291,black,black,"tdaf remarketing",18300,19100,Fri Feb 27 2015 01:00:00 GMT-0800 (PST)
2010,Buick,LaCrosse,CXL,Sedan,,1g4gd5eg7af168010,pa,4.1,41701,blue,black,"tdaf remarketing",14750,12900,Fri Feb 06 2015 01:00:00 GMT-0800 (PST)
2010,Cadillac,SRX,Luxury,SUV,automatic,3gyfnaey7as649136,mi,4.6,64793,gray,gray,"stratford hyundai",15900,15800,Thu Jan 29 2015 01:30:00 GMT-0800 (PST)
2010,Chevrolet,Avalanche,LT,Crew Cab,automatic,3gnvkfe01ag275974,oh,5,86700,gray,black,"pauley motor car co preowned vehicles llc",20400,20500,Tue Jan 27 2015 01:30:00 GMT-0800 (PST)
2010,Chevrolet,Camaro,2SS,Coupe,manual,2g1ft1ew5a9163120,ca,4.3,68474,red,black,"walters auto sales/service inc",18250,20500,Tue Jan 27 2015 04:30:00 GMT-0800 (PST)
2010,Chevrolet,Impala,LT,Sedan,automatic,2g1wb5ek9a1174224,tx,1.9,60348,black,black,"tdaf remarketing",8125,4500,Wed Feb 11 2015 02:15:00 GMT-0800 (PST)
2010,Chevrolet,Impala,LT,Sedan,automatic,2g1wb5en9a1135479,pa,1.9,96877,blue,black,"r hollenshead auto sales inc",6425,5900,Fri Jan 30 2015 01:00:00 GMT-0800 (PST)
2010,Chevrolet,Impala,LS,Sedan,automatic,2g1wa5ek5a1265039,mn,4.4,42781,black,gray,"park chrysler jeep",8925,9800,Wed Jan 28 2015 02:30:00 GMT-0800 (PST)
2010,Chevrolet,Impala,LS,Sedan,automatic,2g1wa5ek8a1159927,mo,3.4,82525,black,gray,"elco chevrolet inc",7125,6800,Tue Jan 27 2015 03:00:00 GMT-0800 (PST)
2010,Chevrolet,Traverse,LT1,SUV,automatic,1gnlrfed4as155715,pa,3.5,73827,silver,gray,"r hollenshead auto sales inc",12850,12700,Fri Jan 30 2015 01:00:00 GMT-0800 (PST)
2010,Chevrolet,HHR,LS,Wagon,automatic,3gnbaadb1as621661,fl,2.9,85506,silver,black,"auto trakk llc",4700,5100,Wed Jan 28 2015 08:00:00 GMT-0800 (PST)
2010,Chevrolet,Malibu,Fleet,Sedan,automatic,1g1za5e08af104818,mo,3.5,74684,white,gray,"chrysler capital",7700,8000,Wed Jan 28 2015 02:30:00 GMT-0800 (PST)
2010,Chevrolet,Impala,LT,Sedan,automatic,2g1wb5en6a1256633,in,3.1,87579,gray,gray,"fiserv",6900,5000,Wed Jan 28 2015 16:00:00 GMT-0800 (PST)
2010,Chrysler,300,Touring,Sedan,automatic,2c3ca4cd3ah306322,va,3.6,67556,white,gray,"donlen corporation",10150,9600,Thu Feb 05 2015 01:20:00 GMT-0800 (PST)
2010,Dodge,Journey,SXT,SUV,,3d4ph5fv8at166765,pa,2.4,55301,white,tan,"fiserv/citizens auto finance",11350,10900,Fri Jan 30 2015 01:00:00 GMT-0800 (PST)
2010,Dodge,Charger,SXT Fleet,Sedan,automatic,2b3ca3cvxah273612,in,3.3,86315,black,black,"fiserv/citizens one auto finance",9275,6700,Wed Jan 28 2015 16:00:00 GMT-0800 (PST)
2010,Dodge,Grand Caravan,SXT,Minivan,automatic,2d4rn5dx3ar238349,fl,3.1,95579,white,beige,"courtesy chrysler jeep dodge",7825,9400,Thu Jan 29 2015 08:20:00 GMT-0800 (PST)
2010,Ford,E-Series Wagon,E-350 Super Duty XL,Van,automatic,1fbss3bl8ada47898,mo,4.3,61723,white,gray,"tdaf remarketing",12200,16200,Wed Jan 28 2015 02:30:00 GMT-0800 (PST)
2010,Ford,E-Series Wagon,E-350 Super Duty XL,Van,automatic,1fbss3bl3ada01038,mo,3.7,75091,white,gray,"tdaf remarketing",13400,15000,Wed Feb 11 2015 02:30:00 GMT-0800 (PST)
2010,Ford,Explorer,Eddie Bauer,SUV,,1fmeu7ee9aua26299,pa,2.5,68029,black,tan,"tdaf remarketing",15050,16400,Fri Feb 06 2015 01:00:00 GMT-0800 (PST)
2010,Dodge,Ram Pickup 2500,SLT,Regular Cab,,3d7lt2et6ag117104,pa,3.5,47801,—,gray,"r hollenshead auto sales inc",15350,16000,Fri Jan 30 2015 01:00:00 GMT-0800 (PST)
2010,Ford,F-150,Harley-Davidson,SuperCrew,automatic,1ftfw1ev8afc99321,mi,3.2,106268,black,black,"stratford hyundai",20200,18800,Thu Jan 29 2015 01:30:00 GMT-0800 (PST)
2010,Ford,F-150,STX,SuperCab,automatic,1ftex1ew7afb86803,tx,3,64052,silver,gray,"c&f finance company",16100,15300,Thu Feb 12 2015 03:00:00 GMT-0800 (PST)
2010,Ford,F-150,SVT Raptor,SuperCab,automatic,1ftex1ev6afb54917,tx,3.5,57327,orange,black,"hopper motorplex inc",31900,32300,Wed Jan 28 2015 02:15:00 GMT-0800 (PST)
2010,Ford,F-150,XLT,SuperCab,automatic,1ftex1e84ake26415,fl,3.6,135665,white,gray,"westfall auto sales",11850,11000,Tue Jan 27 2015 08:00:00 GMT-0800 (PST)
2010,Ford,F-150,SVT Raptor,SuperCab,automatic,1ftex1ev7afc95298,fl,2.4,73524,black,black,"mercedes benz of tampa",30200,30800,Thu Jan 29 2015 08:20:00 GMT-0800 (PST)
2010,Ford,F-150,XL,SuperCab,automatic,1ftex1c89afa51424,fl,3.4,35695,white,gray,"santander consumer",13500,14700,Thu Jan 29 2015 01:35:00 GMT-0800 (PST)
2010,Ford,Focus,SES,Coupe,automatic,1fahp3dn2aw129304,pa,4.2,24390,red,black,"tdaf remarketing",9450,9500,Fri Feb 06 2015 01:00:00 GMT-0800 (PST)
2010,Ford,Ranger,SPORT,SuperCab,automatic,1ftlr4fe3apa47495,mi,4,63798,black,gray,"stratford hyundai",13750,12200,Thu Jan 29 2015 01:30:00 GMT-0800 (PST)
2010,Ford,Fusion Hybrid,Base,Sedan,automatic,3fadp0l35ar228845,oh,3.3,60398,black,gray,"u s auto importing & sales",11650,10000,Tue Jan 27 2015 01:30:00 GMT-0800 (PST)
2010,Ford,Mustang,V6,Convertible,automatic,1zvbp8en2a5122884,tx,2.9,102896,red,black,"motorcars of south texas",8625,8600,Wed Jan 28 2015 01:15:00 GMT-0800 (PST)
2010,Ford,Ranger,SPORT,SuperCab,automatic,1ftkr4ee4apa25602,tn,3.9,32417,—,gray,"midtown motors",12950,13600,Wed Jan 28 2015 02:30:00 GMT-0800 (PST)
2010,Honda,Civic,LX,Coupe,automatic,2hgfg1b64ah515661,pa,2.4,87467,silver,gray,"ahfc/honda lease trust/hvt, inc.",6325,6300,Fri Jan 30 2015 01:00:00 GMT-0800 (PST)
2010,Honda,Civic,LX,Sedan,automatic,2hgfa1f59ah518557,fl,4,53755,brown,beige,"santander consumer",9150,9300,Thu Feb 05 2015 01:35:00 GMT-0800 (PST)
2010,Honda,Civic,Si,Sedan,manual,2hgfa5e53ah700280,pa,2.1,59699,black,black,"ahfc/honda lease trust/hvt, inc.",12300,9700,Fri Jan 30 2015 01:00:00 GMT-0800 (PST)
2010,Honda,Accord,LX,Sedan,automatic,1hgcp2f39aa183062,fl,3.6,43467,gray,black,"santander consumer",10500,11200,Thu Jan 29 2015 01:35:00 GMT-0800 (PST)
2010,Honda,Civic,Hybrid,Sedan,automatic,jhmfa3f28as006389,ga,2.5,109688,silver,blue,"carworks inc",7050,6500,Tue Jan 27 2015 05:00:00 GMT-0800 (PST)
2010,Ford,Taurus,Limited,Sedan,automatic,1fahp2fw8ag113408,tx,3.8,105566,burgundy,beige,"woodhouse ford south inc",11050,11400,Thu Jan 29 2015 03:00:00 GMT-0800 (PST)
2010,Honda,Accord Crosstour,EX-L,Hatchback,automatic,5j6tf2h56al012560,ga,3.3,60790,red,beige,"ahfc/honda lease trust/hvt, inc. eot",15250,14800,Thu Feb 12 2015 02:00:00 GMT-0800 (PST)
2014,Chrysler,300,Base,Sedan,automatic,2c3ccarg4eh229380,mi,5,4736,black,black,"chrysler capital",23400,22800,Thu Jan 29 2015 01:30:00 GMT-0800 (PST)
